"unitid","year","metric","value"
139755,2024,"womens_varsity_sports",6
139764,2024,"female_athletes_undup",68
139764,2024,"male_athletes_undup",98
139764,2024,"mens_varsity_sports",5
139764,2024,"multi_sport_ratio",1.05421686746988
139764,2024,"pct_athletes_overall",9.21198668146504
139764,2024,"pct_female_athletes",5.6525353283458
139764,2024,"pct_male_athletes",16.3606010016695
139764,2024,"total_athletes_undup",166
139764,2024,"total_varsity_sports",10
139764,2024,"womens_varsity_sports",5
139861,2024,"female_athletes_undup",120
139861,2024,"male_athletes_undup",103
139861,2024,"mens_varsity_sports",5
139861,2024,"multi_sport_ratio",1
139861,2024,"pct_athletes_overall",4.02454430608193
139861,2024,"pct_female_athletes",3.35476656415991
139861,2024,"pct_male_athletes",5.24439918533605
139861,2024,"total_athletes_undup",223
139861,2024,"total_varsity_sports",11
139861,2024,"womens_varsity_sports",6
139931,2024,"female_athletes_undup",181
139931,2024,"male_athletes_undup",269
139931,2024,"mens_varsity_sports",6
139931,2024,"multi_sport_ratio",1.11777777777778
139931,2024,"pct_athletes_overall",2.39731500719195
139931,2024,"pct_female_athletes",1.6852886405959
139931,2024,"pct_male_athletes",3.34952060764537
139931,2024,"total_athletes_undup",450
139931,2024,"total_varsity_sports",15
139931,2024,"womens_varsity_sports",9
139940,2024,"female_athletes_undup",158
139940,2024,"male_athletes_undup",222
139940,2024,"mens_varsity_sports",6
139940,2024,"multi_sport_ratio",1.11315789473684
139940,2024,"pct_athletes_overall",1.86365865620402
139940,2024,"pct_female_athletes",1.32073894508067
139940,2024,"pct_male_athletes",2.63438946244215
139940,2024,"total_athletes_undup",380
139940,2024,"total_varsity_sports",14
139940,2024,"womens_varsity_sports",8
139959,2024,"female_athletes_undup",281
139959,2024,"male_athletes_undup",301
139959,2024,"mens_varsity_sports",7
139959,2024,"multi_sport_ratio",1.16323024054983
139959,2024,"pct_athletes_overall",1.89861029555686
139959,2024,"pct_female_athletes",1.59224841341795
139959,2024,"pct_male_athletes",2.31431646932185
139959,2024,"total_athletes_undup",582
139959,2024,"total_varsity_sports",17
139959,2024,"womens_varsity_sports",10
139968,2024,"female_athletes_undup",34
139968,2024,"male_athletes_undup",57
139968,2024,"mens_varsity_sports",2
139968,2024,"multi_sport_ratio",1.01098901098901
139968,2024,"pct_athletes_overall",5.43933054393306
139968,2024,"pct_female_athletes",3.04386750223814
139968,2024,"pct_male_athletes",10.2517985611511
139968,2024,"total_athletes_undup",91
139968,2024,"total_varsity_sports",4
139968,2024,"womens_varsity_sports",2
140234,2024,"female_athletes_undup",89
140234,2024,"male_athletes_undup",243
140234,2024,"mens_varsity_sports",7
140234,2024,"multi_sport_ratio",1
140234,2024,"pct_athletes_overall",52.3659305993691
140234,2024,"pct_female_athletes",31.1188811188811
140234,2024,"pct_male_athletes",69.8275862068966
140234,2024,"total_athletes_undup",332
140234,2024,"total_varsity_sports",14
140234,2024,"womens_varsity_sports",7
140252,2024,"female_athletes_undup",305
140252,2024,"male_athletes_undup",386
140252,2024,"mens_varsity_sports",8
140252,2024,"multi_sport_ratio",1.1273516642547
140252,2024,"pct_athletes_overall",87.913486005089
140252,2024,"pct_female_athletes",76.8261964735516
140252,2024,"pct_male_athletes",99.2287917737789
140252,2024,"total_athletes_undup",691
140252,2024,"total_varsity_sports",16
140252,2024,"womens_varsity_sports",8
140447,2024,"female_athletes_undup",181
140447,2024,"male_athletes_undup",287
140447,2024,"mens_varsity_sports",8
140447,2024,"multi_sport_ratio",1.02991452991453
140447,2024,"pct_athletes_overall",11.6650049850449
140447,2024,"pct_female_athletes",7.14849921011058
140447,2024,"pct_male_athletes",19.3918918918919
140447,2024,"total_athletes_undup",468
140447,2024,"total_varsity_sports",18
140447,2024,"womens_varsity_sports",10
140696,2024,"female_athletes_undup",113
140696,2024,"male_athletes_undup",200
140696,2024,"mens_varsity_sports",7
140696,2024,"multi_sport_ratio",1.10223642172524
140696,2024,"pct_athletes_overall",23.6941710825132
140696,2024,"pct_female_athletes",13.6308805790109
140696,2024,"pct_male_athletes",40.650406504065
140696,2024,"total_athletes_undup",313
140696,2024,"total_varsity_sports",14
140696,2024,"womens_varsity_sports",7
140720,2024,"female_athletes_undup",57
140720,2024,"male_athletes_undup",59
140720,2024,"mens_varsity_sports",4
140720,2024,"multi_sport_ratio",1
140720,2024,"pct_athletes_overall",32.7683615819209
140720,2024,"pct_female_athletes",28.5
140720,2024,"pct_male_athletes",38.3116883116883
140720,2024,"total_athletes_undup",116
140720,2024,"total_varsity_sports",9
140720,2024,"womens_varsity_sports",5
140818,2024,"female_athletes_undup",205
140818,2024,"male_athletes_undup",226
140818,2024,"mens_varsity_sports",8
140818,2024,"multi_sport_ratio",1.11136890951276
140818,2024,"pct_athletes_overall",40.4315196998124
140818,2024,"pct_female_athletes",29.3276108726753
140818,2024,"pct_male_athletes",61.5803814713896
140818,2024,"total_athletes_undup",431
140818,2024,"total_varsity_sports",18
140818,2024,"womens_varsity_sports",10
140872,2024,"female_athletes_undup",224
140872,2024,"male_athletes_undup",432
140872,2024,"mens_varsity_sports",11
140872,2024,"multi_sport_ratio",1.0625
140872,2024,"pct_athletes_overall",63.6893203883495
140872,2024,"pct_female_athletes",47.7611940298507
140872,2024,"pct_male_athletes",77.0053475935829
140872,2024,"total_athletes_undup",656
140872,2024,"total_varsity_sports",21
140872,2024,"womens_varsity_sports",10
140951,2024,"female_athletes_undup",228
140951,2024,"male_athletes_undup",199
140951,2024,"mens_varsity_sports",9
140951,2024,"multi_sport_ratio",1.01170960187354
140951,2024,"pct_athletes_overall",3.18775662560657
140951,2024,"pct_female_athletes",2.40989324595709
140951,2024,"pct_male_athletes",5.05846466700559
140951,2024,"total_athletes_undup",427
140951,2024,"total_varsity_sports",18
140951,2024,"womens_varsity_sports",9
140960,2024,"female_athletes_undup",73
140960,2024,"male_athletes_undup",240
140960,2024,"mens_varsity_sports",5
140960,2024,"multi_sport_ratio",1.27476038338658
140960,2024,"pct_athletes_overall",12.514994002399
140960,2024,"pct_female_athletes",4.6290424857324
140960,2024,"pct_male_athletes",25.974025974026
140960,2024,"total_athletes_undup",313
140960,2024,"total_varsity_sports",11
140960,2024,"womens_varsity_sports",6
140988,2024,"female_athletes_undup",139
140988,2024,"male_athletes_undup",304
140988,2024,"mens_varsity_sports",9
140988,2024,"multi_sport_ratio",1.04063205417607
140988,2024,"pct_athletes_overall",45.2040816326531
140988,2024,"pct_female_athletes",29.2631578947368
140988,2024,"pct_male_athletes",60.1980198019802
140988,2024,"total_athletes_undup",443
140988,2024,"total_varsity_sports",17
140988,2024,"womens_varsity_sports",8
141167,2024,"female_athletes_undup",117
141167,2024,"male_athletes_undup",244
141167,2024,"mens_varsity_sports",6
141167,2024,"multi_sport_ratio",1.13019390581717
141167,2024,"pct_athletes_overall",62.8919860627178
141167,2024,"pct_female_athletes",36.5625
141167,2024,"pct_male_athletes",96.0629921259843
141167,2024,"total_athletes_undup",361
141167,2024,"total_varsity_sports",12
141167,2024,"womens_varsity_sports",6
141185,2024,"female_athletes_undup",51
141185,2024,"male_athletes_undup",89
141185,2024,"mens_varsity_sports",5
141185,2024,"multi_sport_ratio",1
141185,2024,"pct_athletes_overall",17.9028132992327
141185,2024,"pct_female_athletes",10.4722792607803
141185,2024,"pct_male_athletes",30.1694915254237
141185,2024,"total_athletes_undup",140
141185,2024,"total_varsity_sports",10
141185,2024,"womens_varsity_sports",5
141237,2024,"female_athletes_undup",177
141237,2024,"male_athletes_undup",246
141237,2024,"mens_varsity_sports",10
141237,2024,"multi_sport_ratio",1.0709219858156
141237,2024,"pct_athletes_overall",60.2564102564103
141237,2024,"pct_female_athletes",51.6034985422741
141237,2024,"pct_male_athletes",68.5236768802228
141237,2024,"total_athletes_undup",423
141237,2024,"total_varsity_sports",21
141237,2024,"womens_varsity_sports",11
141264,2024,"female_athletes_undup",94
141264,2024,"male_athletes_undup",234
141264,2024,"mens_varsity_sports",6
141264,2024,"multi_sport_ratio",1
141264,2024,"pct_athletes_overall",6.26312774489211
141264,2024,"pct_female_athletes",2.64267641270734
141264,2024,"pct_male_athletes",13.9285714285714
141264,2024,"total_athletes_undup",328
141264,2024,"total_varsity_sports",12
141264,2024,"womens_varsity_sports",6
141334,2024,"female_athletes_undup",136
141334,2024,"male_athletes_undup",284
141334,2024,"mens_varsity_sports",5
141334,2024,"multi_sport_ratio",1.28571428571429
141334,2024,"pct_athletes_overall",7.08860759493671
141334,2024,"pct_female_athletes",3.76418488790479
141334,2024,"pct_male_athletes",12.2837370242215
141334,2024,"total_athletes_undup",420
141334,2024,"total_varsity_sports",11
141334,2024,"womens_varsity_sports",6
141361,2024,"female_athletes_undup",155
141361,2024,"male_athletes_undup",222
141361,2024,"mens_varsity_sports",7
141361,2024,"multi_sport_ratio",1.18832891246684
141361,2024,"pct_athletes_overall",50.2666666666667
141361,2024,"pct_female_athletes",37.0813397129187
141361,2024,"pct_male_athletes",66.8674698795181
141361,2024,"total_athletes_undup",377
141361,2024,"total_varsity_sports",15
141361,2024,"womens_varsity_sports",8
141486,2024,"female_athletes_undup",102
141486,2024,"male_athletes_undup",97
141486,2024,"mens_varsity_sports",5
141486,2024,"multi_sport_ratio",1.10050251256281
141486,2024,"pct_athletes_overall",14.3268538516919
141486,2024,"pct_female_athletes",10.5919003115265
141486,2024,"pct_male_athletes",22.7699530516432
141486,2024,"total_athletes_undup",199
141486,2024,"total_varsity_sports",12
141486,2024,"womens_varsity_sports",7
141565,2024,"female_athletes_undup",114
141565,2024,"male_athletes_undup",123
141565,2024,"mens_varsity_sports",5
141565,2024,"multi_sport_ratio",1
141565,2024,"pct_athletes_overall",13.3747178329571
141565,2024,"pct_female_athletes",10.5069124423963
141565,2024,"pct_male_athletes",17.9039301310044
141565,2024,"total_athletes_undup",237
141565,2024,"total_varsity_sports",12
141565,2024,"womens_varsity_sports",7
141574,2024,"female_athletes_undup",238
141574,2024,"male_athletes_undup",246
141574,2024,"mens_varsity_sports",7
141574,2024,"multi_sport_ratio",1.16735537190083
141574,2024,"pct_athletes_overall",3.82911392405063
141574,2024,"pct_female_athletes",3.16279069767442
141574,2024,"pct_male_athletes",4.80938416422287
141574,2024,"total_athletes_undup",484
141574,2024,"total_varsity_sports",18
141574,2024,"womens_varsity_sports",11
141644,2024,"female_athletes_undup",154
141644,2024,"male_athletes_undup",105
141644,2024,"mens_varsity_sports",6
141644,2024,"multi_sport_ratio",1
141644,2024,"pct_athletes_overall",12.7397934087555
141644,2024,"pct_female_athletes",11.2163146394756
141644,2024,"pct_male_athletes",15.9090909090909
141644,2024,"total_athletes_undup",259
141644,2024,"total_varsity_sports",15
141644,2024,"womens_varsity_sports",9
142115,2024,"female_athletes_undup",203
142115,2024,"male_athletes_undup",179
142115,2024,"mens_varsity_sports",5
142115,2024,"multi_sport_ratio",1.28272251308901
142115,2024,"pct_athletes_overall",2.71075787680954
142115,2024,"pct_female_athletes",2.53117206982544
142115,2024,"pct_male_athletes",2.94795783926219
142115,2024,"total_athletes_undup",382
142115,2024,"total_varsity_sports",14
142115,2024,"womens_varsity_sports",9
142276,2024,"female_athletes_undup",157
142276,2024,"male_athletes_undup",172
142276,2024,"mens_varsity_sports",4
142276,2024,"multi_sport_ratio",1.35258358662614
142276,2024,"pct_athletes_overall",5.2783571313974
142276,2024,"pct_female_athletes",4.25704989154013
142276,2024,"pct_male_athletes",6.75834970530452
142276,2024,"total_athletes_undup",329
142276,2024,"total_varsity_sports",11
142276,2024,"womens_varsity_sports",7
142285,2024,"female_athletes_undup",151
142285,2024,"male_athletes_undup",180
142285,2024,"mens_varsity_sports",5
142285,2024,"multi_sport_ratio",1.30211480362538
142285,2024,"pct_athletes_overall",4.53052285792499
142285,2024,"pct_female_athletes",4.24515040764689
142285,2024,"pct_male_athletes",4.80128034142438
142285,2024,"total_athletes_undup",331
142285,2024,"total_varsity_sports",12
142285,2024,"womens_varsity_sports",7
142294,2024,"female_athletes_undup",180
142294,2024,"male_athletes_undup",330
142294,2024,"mens_varsity_sports",9
142294,2024,"multi_sport_ratio",1.27254901960784
142294,2024,"pct_athletes_overall",49.466537342386
142294,2024,"pct_female_athletes",33.8983050847458
142294,2024,"pct_male_athletes",66
142294,2024,"total_athletes_undup",510
142294,2024,"total_varsity_sports",19
142294,2024,"womens_varsity_sports",10
142328,2024,"female_athletes_undup",90
142328,2024,"male_athletes_undup",117
142328,2024,"mens_varsity_sports",7
142328,2024,"multi_sport_ratio",1.3719806763285
142328,2024,"pct_athletes_overall",11.0813704496788
142328,2024,"pct_female_athletes",7.7120822622108
142328,2024,"pct_male_athletes",16.6904422253923
142328,2024,"total_athletes_undup",207
142328,2024,"total_varsity_sports",15
142328,2024,"womens_varsity_sports",8
142461,2024,"female_athletes_undup",118
142461,2024,"male_athletes_undup",140
142461,2024,"mens_varsity_sports",5
142461,2024,"multi_sport_ratio",1.36821705426357
142461,2024,"pct_athletes_overall",27.6231263383298
142461,2024,"pct_female_athletes",23.1827111984283
142461,2024,"pct_male_athletes",32.9411764705882
142461,2024,"total_athletes_undup",258
142461,2024,"total_varsity_sports",11
142461,2024,"womens_varsity_sports",6
142559,2024,"female_athletes_undup",103
142559,2024,"male_athletes_undup",87
142559,2024,"mens_varsity_sports",5
142559,2024,"multi_sport_ratio",1.26315789473684
142559,2024,"pct_athletes_overall",10.6026785714286
142559,2024,"pct_female_athletes",10.1477832512315
142559,2024,"pct_male_athletes",11.1969111969112
142559,2024,"total_athletes_undup",190
142559,2024,"total_varsity_sports",12
142559,2024,"womens_varsity_sports",7
143084,2024,"female_athletes_undup",278
143084,2024,"male_athletes_undup",492
143084,2024,"mens_varsity_sports",12
143084,2024,"multi_sport_ratio",1.25584415584416
143084,2024,"pct_athletes_overall",31.1236863379143
143084,2024,"pct_female_athletes",21.092564491654
143084,2024,"pct_male_athletes",42.560553633218
143084,2024,"total_athletes_undup",770
143084,2024,"total_varsity_sports",24
143084,2024,"womens_varsity_sports",12
143118,2024,"female_athletes_undup",186
143118,2024,"male_athletes_undup",367
143118,2024,"mens_varsity_sports",12
143118,2024,"multi_sport_ratio",1.33092224231465
143118,2024,"pct_athletes_overall",15.1092896174863
143118,2024,"pct_female_athletes",7.72746157041961
143118,2024,"pct_male_athletes",29.2897047086991
143118,2024,"total_athletes_undup",553
143118,2024,"total_varsity_sports",24
143118,2024,"womens_varsity_sports",12
143288,2024,"female_athletes_undup",57
143288,2024,"male_athletes_undup",116
143288,2024,"mens_varsity_sports",6
143288,2024,"multi_sport_ratio",1.30635838150289
143288,2024,"pct_athletes_overall",37.855579868709
143288,2024,"pct_female_athletes",21.8390804597701
143288,2024,"pct_male_athletes",59.1836734693878
143288,2024,"total_athletes_undup",173
143288,2024,"total_varsity_sports",13
143288,2024,"womens_varsity_sports",7
143358,2024,"female_athletes_undup",100
143358,2024,"male_athletes_undup",112
143358,2024,"mens_varsity_sports",5
143358,2024,"multi_sport_ratio",1.5188679245283
143358,2024,"pct_athletes_overall",6.06060606060606
143358,2024,"pct_female_athletes",5.56792873051225
143358,2024,"pct_male_athletes",6.58049353701528
143358,2024,"total_athletes_undup",212
143358,2024,"total_varsity_sports",11
143358,2024,"womens_varsity_sports",6
144005,2024,"female_athletes_undup",115
144005,2024,"male_athletes_undup",100
144005,2024,"mens_varsity_sports",5
144005,2024,"multi_sport_ratio",1.15813953488372
144005,2024,"pct_athletes_overall",22.6554267650158
144005,2024,"pct_female_athletes",18.4
144005,2024,"pct_male_athletes",30.8641975308642
144005,2024,"total_athletes_undup",215
144005,2024,"total_varsity_sports",12
144005,2024,"womens_varsity_sports",7
144050,2024,"female_athletes_undup",234
144050,2024,"male_athletes_undup",344
144050,2024,"mens_varsity_sports",8
144050,2024,"multi_sport_ratio",1.34602076124567
144050,2024,"pct_athletes_overall",7.64348056069823
144050,2024,"pct_female_athletes",6.75909878682842
144050,2024,"pct_male_athletes",8.39024390243902
144050,2024,"total_athletes_undup",578
144050,2024,"total_varsity_sports",16
144050,2024,"womens_varsity_sports",8
144351,2024,"female_athletes_undup",150
144351,2024,"male_athletes_undup",246
144351,2024,"mens_varsity_sports",9
144351,2024,"multi_sport_ratio",1.19444444444444
144351,2024,"pct_athletes_overall",33.4177215189873
144351,2024,"pct_female_athletes",23.961661341853
144351,2024,"pct_male_athletes",44.0071556350626
144351,2024,"total_athletes_undup",396
144351,2024,"total_varsity_sports",18
144351,2024,"womens_varsity_sports",9
144740,2024,"female_athletes_undup",123
144740,2024,"male_athletes_undup",95
144740,2024,"mens_varsity_sports",5
144740,2024,"multi_sport_ratio",1.39908256880734
144740,2024,"pct_athletes_overall",1.64727217772404
144740,2024,"pct_female_athletes",1.67643451001772
144740,2024,"pct_male_athletes",1.61098863829066
144740,2024,"total_athletes_undup",218
144740,2024,"total_varsity_sports",11
144740,2024,"womens_varsity_sports",6
144892,2024,"female_athletes_undup",168
144892,2024,"male_athletes_undup",305
144892,2024,"mens_varsity_sports",8
144892,2024,"multi_sport_ratio",1.26849894291755
144892,2024,"pct_athletes_overall",12.7321668909825
144892,2024,"pct_female_athletes",7.65724703737466
144892,2024,"pct_male_athletes",20.0525969756739
144892,2024,"total_athletes_undup",473
144892,2024,"total_varsity_sports",17
144892,2024,"womens_varsity_sports",9
144962,2024,"female_athletes_undup",221
144962,2024,"male_athletes_undup",322
144962,2024,"mens_varsity_sports",9
144962,2024,"multi_sport_ratio",1.24677716390424
144962,2024,"pct_athletes_overall",18.3198380566802
144962,2024,"pct_female_athletes",12.0435967302452
144962,2024,"pct_male_athletes",28.5208148804252
144962,2024,"total_athletes_undup",543
144962,2024,"total_varsity_sports",19
144962,2024,"womens_varsity_sports",10
144971,2024,"female_athletes_undup",83
144971,2024,"male_athletes_undup",207
144971,2024,"mens_varsity_sports",7
144971,2024,"multi_sport_ratio",1.07586206896552
144971,2024,"pct_athletes_overall",55.6621880998081
144971,2024,"pct_female_athletes",35.4700854700855
144971,2024,"pct_male_athletes",72.1254355400697
144971,2024,"total_athletes_undup",290
144971,2024,"total_varsity_sports",14
144971,2024,"womens_varsity_sports",7
145336,2024,"female_athletes_undup",146
145336,2024,"male_athletes_undup",143
145336,2024,"mens_varsity_sports",7
145336,2024,"multi_sport_ratio",1.04498269896194
145336,2024,"pct_athletes_overall",16.5806081468732
145336,2024,"pct_female_athletes",13.6321195144725
145336,2024,"pct_male_athletes",21.2797619047619
145336,2024,"total_athletes_undup",289
145336,2024,"total_varsity_sports",15
145336,2024,"womens_varsity_sports",8
145372,2024,"female_athletes_undup",152
145372,2024,"male_athletes_undup",357
145372,2024,"mens_varsity_sports",8
145372,2024,"multi_sport_ratio",1.25343811394892
145372,2024,"pct_athletes_overall",57.9726651480638
145372,2024,"pct_female_athletes",38.0952380952381
145372,2024,"pct_male_athletes",74.5302713987474
145372,2024,"total_athletes_undup",509
145372,2024,"total_varsity_sports",15
145372,2024,"womens_varsity_sports",7
145600,2024,"female_athletes_undup",166
145600,2024,"male_athletes_undup",155
145600,2024,"mens_varsity_sports",6
145600,2024,"multi_sport_ratio",1.27414330218069
145600,2024,"pct_athletes_overall",1.59013226333779
145600,2024,"pct_female_athletes",1.54103230597846
145600,2024,"pct_male_athletes",1.64630908125332
145600,2024,"total_athletes_undup",321
145600,2024,"total_varsity_sports",14
145600,2024,"womens_varsity_sports",8
145619,2024,"female_athletes_undup",207
145619,2024,"male_athletes_undup",476
145619,2024,"mens_varsity_sports",10
145619,2024,"multi_sport_ratio",1.06442166910688
145619,2024,"pct_athletes_overall",37.651598676957
145619,2024,"pct_female_athletes",23.6842105263158
145619,2024,"pct_male_athletes",50.6382978723404
145619,2024,"total_athletes_undup",683
145619,2024,"total_varsity_sports",18
145619,2024,"womens_varsity_sports",8
145637,2024,"female_athletes_undup",202
145637,2024,"male_athletes_undup",277
145637,2024,"mens_varsity_sports",8
145637,2024,"multi_sport_ratio",1.23382045929019
145637,2024,"pct_athletes_overall",1.34478789410146
145637,2024,"pct_female_athletes",1.17441860465116
145637,2024,"pct_male_athletes",1.50388186112167
145637,2024,"total_athletes_undup",479
145637,2024,"total_varsity_sports",17
145637,2024,"womens_varsity_sports",9
145646,2024,"female_athletes_undup",206
145646,2024,"male_athletes_undup",432
145646,2024,"mens_varsity_sports",11
145646,2024,"multi_sport_ratio",1.20532915360502
145646,2024,"pct_athletes_overall",40.379746835443
145646,2024,"pct_female_athletes",26.309067688378
145646,2024,"pct_male_athletes",54.2032622333752
145646,2024,"total_athletes_undup",638
145646,2024,"total_varsity_sports",22
145646,2024,"womens_varsity_sports",11
145691,2024,"female_athletes_undup",134
145691,2024,"male_athletes_undup",286
145691,2024,"mens_varsity_sports",8
145691,2024,"multi_sport_ratio",1.24047619047619
145691,2024,"pct_athletes_overall",48.3870967741936
145691,2024,"pct_female_athletes",30.2483069977427
145691,2024,"pct_male_athletes",67.2941176470588
145691,2024,"total_athletes_undup",420
145691,2024,"total_varsity_sports",16
145691,2024,"womens_varsity_sports",8
145725,2024,"female_athletes_undup",112
145725,2024,"male_athletes_undup",192
145725,2024,"mens_varsity_sports",10
145725,2024,"multi_sport_ratio",1.21052631578947
145725,2024,"pct_athletes_overall",11.4544084400904
145725,2024,"pct_female_athletes",11.9786096256684
145725,2024,"pct_male_athletes",11.1692844677138
145725,2024,"total_athletes_undup",304
145725,2024,"total_varsity_sports",19
145725,2024,"womens_varsity_sports",9
145813,2024,"female_athletes_undup",213
145813,2024,"male_athletes_undup",258
145813,2024,"mens_varsity_sports",6
145813,2024,"multi_sport_ratio",1.28025477707006
145813,2024,"pct_athletes_overall",2.60840671207842
145813,2024,"pct_female_athletes",2.06896551724138
145813,2024,"pct_male_athletes",3.32388559649575
145813,2024,"total_athletes_undup",471
145813,2024,"total_varsity_sports",15
145813,2024,"womens_varsity_sports",9
146339,2024,"female_athletes_undup",150
146339,2024,"male_athletes_undup",363
146339,2024,"mens_varsity_sports",10
146339,2024,"multi_sport_ratio",1.02729044834308
146339,2024,"pct_athletes_overall",74.6724890829694
146339,2024,"pct_female_athletes",53.9568345323741
146339,2024,"pct_male_athletes",88.7530562347188
146339,2024,"total_athletes_undup",513
146339,2024,"total_varsity_sports",19
146339,2024,"womens_varsity_sports",9
146427,2024,"female_athletes_undup",101
146427,2024,"male_athletes_undup",251
146427,2024,"mens_varsity_sports",8
146427,2024,"multi_sport_ratio",1.09943181818182
146427,2024,"pct_athletes_overall",31.484794275492
146427,2024,"pct_female_athletes",18.2310469314079
146427,2024,"pct_male_athletes",44.5035460992908
146427,2024,"total_athletes_undup",352
146427,2024,"total_varsity_sports",15
146427,2024,"womens_varsity_sports",7
146481,2024,"female_athletes_undup",196
146481,2024,"male_athletes_undup",313
146481,2024,"mens_varsity_sports",11
146481,2024,"multi_sport_ratio",1.13752455795678
146481,2024,"pct_athletes_overall",28.388176240937
146481,2024,"pct_female_athletes",19.2723697148476
146481,2024,"pct_male_athletes",40.3350515463918
146481,2024,"total_athletes_undup",509
146481,2024,"total_varsity_sports",23
146481,2024,"womens_varsity_sports",12
146612,2024,"female_athletes_undup",217
146612,2024,"male_athletes_undup",281
146612,2024,"mens_varsity_sports",9
146612,2024,"multi_sport_ratio",1.29718875502008
146612,2024,"pct_athletes_overall",14.5998240985048
146612,2024,"pct_female_athletes",12.3787792355961
146612,2024,"pct_male_athletes",16.9481302774427
146612,2024,"total_athletes_undup",498
146612,2024,"total_varsity_sports",20
146612,2024,"womens_varsity_sports",11
146719,2024,"female_athletes_undup",110
146719,2024,"male_athletes_undup",106
146719,2024,"mens_varsity_sports",5
146719,2024,"multi_sport_ratio",1.38425925925926
146719,2024,"pct_athletes_overall",1.91625266146203
146719,2024,"pct_female_athletes",1.40899193031894
146719,2024,"pct_male_athletes",3.05916305916306
146719,2024,"total_athletes_undup",216
146719,2024,"total_varsity_sports",11
146719,2024,"womens_varsity_sports",6
147013,2024,"female_athletes_undup",401
147013,2024,"male_athletes_undup",654
147013,2024,"mens_varsity_sports",14
147013,2024,"multi_sport_ratio",1.09668246445498
147013,2024,"pct_athletes_overall",64.6842427958308
147013,2024,"pct_female_athletes",46.8457943925234
147013,2024,"pct_male_athletes",84.3870967741936
147013,2024,"total_athletes_undup",1055
147013,2024,"total_varsity_sports",29
147013,2024,"womens_varsity_sports",15
147244,2024,"female_athletes_undup",150
147244,2024,"male_athletes_undup",308
147244,2024,"mens_varsity_sports",11
147244,2024,"multi_sport_ratio",1.25327510917031
147244,2024,"pct_athletes_overall",34.5921450151057
147244,2024,"pct_female_athletes",21.398002853067
147244,2024,"pct_male_athletes",49.438202247191
147244,2024,"total_athletes_undup",458
147244,2024,"total_varsity_sports",22
147244,2024,"womens_varsity_sports",11
147341,2024,"female_athletes_undup",122
147341,2024,"male_athletes_undup",246
147341,2024,"mens_varsity_sports",10
147341,2024,"multi_sport_ratio",1.23369565217391
147341,2024,"pct_athletes_overall",52.5714285714286
147341,2024,"pct_female_athletes",37.5384615384615
147341,2024,"pct_male_athletes",65.6
147341,2024,"total_athletes_undup",368
147341,2024,"total_varsity_sports",20
147341,2024,"womens_varsity_sports",10
147369,2024,"female_athletes_undup",22
147369,2024,"male_athletes_undup",20
147369,2024,"mens_varsity_sports",2
147369,2024,"multi_sport_ratio",1
147369,2024,"pct_athletes_overall",3.43698854337152
147369,2024,"pct_female_athletes",3.85288966725044
147369,2024,"pct_male_athletes",3.07219662058372
147369,2024,"total_athletes_undup",42
147369,2024,"total_varsity_sports",4
147369,2024,"womens_varsity_sports",2
147660,2024,"female_athletes_undup",259
147660,2024,"male_athletes_undup",482
147660,2024,"mens_varsity_sports",13
147660,2024,"multi_sport_ratio",1.35222672064777
147660,2024,"pct_athletes_overall",30.9782608695652
147660,2024,"pct_female_athletes",21.0740439381611
147660,2024,"pct_male_athletes",41.4445399828031
147660,2024,"total_athletes_undup",741
147660,2024,"total_varsity_sports",26
147660,2024,"womens_varsity_sports",13
147679,2024,"female_athletes_undup",155
147679,2024,"male_athletes_undup",308
147679,2024,"mens_varsity_sports",7
147679,2024,"multi_sport_ratio",1.10583153347732
147679,2024,"pct_athletes_overall",26.7630057803468
147679,2024,"pct_female_athletes",16.028955532575
147679,2024,"pct_male_athletes",40.3669724770642
147679,2024,"total_athletes_undup",463
147679,2024,"total_varsity_sports",14
147679,2024,"womens_varsity_sports",7
147703,2024,"female_athletes_undup",160
147703,2024,"male_athletes_undup",285
147703,2024,"mens_varsity_sports",7
147703,2024,"multi_sport_ratio",1.10337078651685
147703,2024,"pct_athletes_overall",4.44156103403533
147703,2024,"pct_female_athletes",2.97619047619048
147703,2024,"pct_male_athletes",6.13827266853328
147703,2024,"total_athletes_undup",445
147703,2024,"total_varsity_sports",17
147703,2024,"womens_varsity_sports",10
147767,2024,"female_athletes_undup",256
147767,2024,"male_athletes_undup",262
147767,2024,"mens_varsity_sports",8
147767,2024,"multi_sport_ratio",1
147767,2024,"pct_athletes_overall",5.78900312919088
147767,2024,"pct_female_athletes",5.27726242011956
147767,2024,"pct_male_athletes",6.394923114474
147767,2024,"total_athletes_undup",518
147767,2024,"total_varsity_sports",19
147767,2024,"womens_varsity_sports",11
147828,2024,"female_athletes_undup",217
147828,2024,"male_athletes_undup",437
147828,2024,"mens_varsity_sports",9
147828,2024,"multi_sport_ratio",1.3394495412844
147828,2024,"pct_athletes_overall",25.9833134684148
147828,2024,"pct_female_athletes",16.1098737936154
147828,2024,"pct_male_athletes",37.3504273504274
147828,2024,"total_athletes_undup",654
147828,2024,"total_varsity_sports",17
147828,2024,"womens_varsity_sports",8
148016,2024,"female_athletes_undup",68
148016,2024,"male_athletes_undup",95
148016,2024,"mens_varsity_sports",7
148016,2024,"multi_sport_ratio",1.44171779141104
148016,2024,"pct_athletes_overall",48.5119047619048
