"unitid","value","year","metric","var_type"
153375,55,2021,"pct_submitting_act","raw"
153375,5,2021,"pct_submitting_sat","raw"
153375,1000,2021,"sat_mid50","computed"
153375,-8,2021,"yield_men_vs_women","computed"
153375,17,2021,"yield_rate","raw"
153375,98,2022,"acceptance_rate","raw"
153375,1886,2022,"application_volume","raw"
153375,-4,2022,"yield_men_vs_women","computed"
153375,18,2022,"yield_rate","raw"
153375,98,2023,"acceptance_rate","raw"
153375,1665,2023,"application_volume","raw"
153375,-9,2023,"yield_men_vs_women","computed"
153375,21,2023,"yield_rate","raw"
153375,99,2024,"acceptance_rate","raw"
153375,1426,2024,"application_volume","raw"
153375,0,2024,"yield_men_vs_women","computed"
153375,21,2024,"yield_rate","raw"
153384,19,2020,"acceptance_rate","raw"
153384,32,2020,"act_mid50","computed"
153384,8137,2020,"application_volume","raw"
153384,65,2020,"ed_acceptance_rate","external"
153384,51,2020,"pct_submitting_act","raw"
153384,49,2020,"pct_submitting_sat","raw"
153384,72,2020,"pct_top10_hs","external"
153384,1445.5,2020,"sat_mid50","computed"
153384,-5,2020,"yield_men_vs_women","computed"
153384,23,2020,"yield_rate","raw"
153384,11,2021,"acceptance_rate","raw"
153384,32,2021,"act_mid50","computed"
153384,10513,2021,"application_volume","raw"
153384,58,2021,"ed_acceptance_rate","external"
153384,4.74650432797489,2021,"ed_share_of_applications","computed"
153384,33,2021,"pct_submitting_act","raw"
153384,29,2021,"pct_submitting_sat","raw"
153384,71,2021,"pct_top10_hs","external"
153384,1450,2021,"sat_mid50","computed"
153384,-6,2021,"yield_men_vs_women","computed"
153384,43,2021,"yield_rate","raw"
153384,11,2022,"acceptance_rate","raw"
153384,33,2022,"act_mid50","computed"
153384,9997,2022,"application_volume","raw"
153384,51,2022,"ed_acceptance_rate","external"
153384,5.77173151945584,2022,"ed_share_of_applications","computed"
153384,27,2022,"pct_submitting_act","raw"
153384,28,2022,"pct_submitting_sat","raw"
153384,66,2022,"pct_top10_hs","external"
153384,1480,2022,"sat_mid50","computed"
153384,-4,2022,"yield_men_vs_women","computed"
153384,41,2022,"yield_rate","raw"
153384,13,2023,"acceptance_rate","raw"
153384,33,2023,"act_mid50","computed"
153384,9988,2023,"application_volume","raw"
153384,41,2023,"ed_acceptance_rate","external"
153384,7.28874649579495,2023,"ed_share_of_applications","computed"
153384,21,2023,"pct_submitting_act","raw"
153384,30,2023,"pct_submitting_sat","raw"
153384,64,2023,"pct_top10_hs","external"
153384,1490,2023,"sat_mid50","computed"
153384,-5,2023,"yield_men_vs_women","computed"
153384,36,2023,"yield_rate","raw"
153384,15,2024,"acceptance_rate","raw"
153384,33,2024,"act_mid50","computed"
153384,9758,2024,"application_volume","raw"
153384,34,2024,"ed_acceptance_rate","external"
153384,8.48534535765526,2024,"ed_share_of_applications","computed"
153384,21,2024,"pct_submitting_act","raw"
153384,29,2024,"pct_submitting_sat","raw"
153384,56,2024,"pct_top10_hs","external"
153384,1490,2024,"sat_mid50","computed"
153384,-4,2024,"yield_men_vs_women","computed"
153384,31,2024,"yield_rate","raw"
153603,88,2020,"acceptance_rate","raw"
153603,24.5,2020,"act_mid50","computed"
153603,20223,2020,"application_volume","raw"
153603,85,2020,"pct_submitting_act","raw"
153603,17,2020,"pct_submitting_sat","raw"
153603,14,2020,"pct_top10_hs","external"
153603,1160,2020,"sat_mid50","computed"
153603,-2,2020,"yield_men_vs_women","computed"
153603,28,2020,"yield_rate","raw"
153603,91,2021,"acceptance_rate","raw"
153603,24.5,2021,"act_mid50","computed"
153603,20357,2021,"application_volume","raw"
153603,63,2021,"pct_submitting_act","raw"
153603,13,2021,"pct_submitting_sat","raw"
153603,22,2021,"pct_top10_hs","external"
153603,1206.5,2021,"sat_mid50","computed"
153603,-4,2021,"yield_men_vs_women","computed"
153603,29,2021,"yield_rate","raw"
153603,90,2022,"acceptance_rate","raw"
153603,24,2022,"act_mid50","computed"
153603,21919,2022,"application_volume","raw"
153603,57,2022,"pct_submitting_act","raw"
153603,19,2022,"pct_submitting_sat","raw"
153603,20,2022,"pct_top10_hs","external"
153603,1220,2022,"sat_mid50","computed"
153603,-4,2022,"yield_men_vs_women","computed"
153603,29,2022,"yield_rate","raw"
153603,89,2023,"acceptance_rate","raw"
153603,24,2023,"act_mid50","computed"
153603,22995,2023,"application_volume","raw"
153603,51,2023,"pct_submitting_act","raw"
153603,10,2023,"pct_submitting_sat","raw"
153603,26,2023,"pct_top10_hs","external"
153603,1240,2023,"sat_mid50","computed"
153603,-1,2023,"yield_men_vs_women","computed"
153603,29,2023,"yield_rate","raw"
153603,89,2024,"acceptance_rate","raw"
153603,24,2024,"act_mid50","computed"
153603,23095,2024,"application_volume","raw"
153603,46,2024,"pct_submitting_act","raw"
153603,13,2024,"pct_submitting_sat","raw"
153603,1250,2024,"sat_mid50","computed"
153603,-4,2024,"yield_men_vs_women","computed"
153603,29,2024,"yield_rate","raw"
153621,71,2020,"acceptance_rate","raw"
153621,18.5,2020,"act_mid50","computed"
153621,4169,2020,"application_volume","raw"
153621,25,2020,"pct_submitting_act","raw"
153621,25,2020,"pct_submitting_sat","raw"
153621,15,2020,"pct_top10_hs","external"
153621,920,2020,"sat_mid50","computed"
153621,-5,2020,"yield_men_vs_women","computed"
153621,7,2020,"yield_rate","raw"
153621,82,2021,"acceptance_rate","raw"
153621,17.5,2021,"act_mid50","computed"
153621,3934,2021,"application_volume","raw"
153621,22,2021,"pct_submitting_act","raw"
153621,9,2021,"pct_submitting_sat","raw"
153621,7,2021,"pct_top10_hs","external"
153621,920,2021,"sat_mid50","computed"
153621,-7,2021,"yield_men_vs_women","computed"
153621,8,2021,"yield_rate","raw"
153621,81,2022,"acceptance_rate","raw"
153621,20,2022,"act_mid50","computed"
153621,2975,2022,"application_volume","raw"
153621,18,2022,"pct_submitting_act","raw"
153621,9,2022,"pct_submitting_sat","raw"
153621,910,2022,"sat_mid50","computed"
153621,-4,2022,"yield_men_vs_women","computed"
153621,8,2022,"yield_rate","raw"
153658,84,2020,"acceptance_rate","raw"
153658,25.5,2020,"act_mid50","computed"
153658,24132,2020,"application_volume","raw"
153658,87,2020,"pct_submitting_act","raw"
153658,27,2020,"pct_submitting_sat","raw"
153658,34,2020,"pct_top10_hs","external"
153658,1210,2020,"sat_mid50","computed"
153658,0,2020,"yield_men_vs_women","computed"
153658,22,2020,"yield_rate","raw"
153658,86,2021,"acceptance_rate","raw"
153658,25.5,2021,"act_mid50","computed"
153658,22434,2021,"application_volume","raw"
153658,65,2021,"pct_submitting_act","raw"
153658,18,2021,"pct_submitting_sat","raw"
153658,33,2021,"pct_top10_hs","external"
153658,1240,2021,"sat_mid50","computed"
153658,1,2021,"yield_men_vs_women","computed"
153658,23,2021,"yield_rate","raw"
153658,86,2022,"acceptance_rate","raw"
153658,25,2022,"act_mid50","computed"
153658,25729,2022,"application_volume","raw"
153658,63,2022,"pct_submitting_act","raw"
153658,21,2022,"pct_submitting_sat","raw"
153658,33,2022,"pct_top10_hs","external"
153658,1230,2022,"sat_mid50","computed"
153658,2,2022,"yield_men_vs_women","computed"
153658,23,2022,"yield_rate","raw"
153658,85,2023,"acceptance_rate","raw"
153658,25,2023,"act_mid50","computed"
153658,25682,2023,"application_volume","raw"
153658,59,2023,"pct_submitting_act","raw"
153658,19,2023,"pct_submitting_sat","raw"
153658,33,2023,"pct_top10_hs","external"
153658,1220,2023,"sat_mid50","computed"
153658,2,2023,"yield_men_vs_women","computed"
153658,23,2023,"yield_rate","raw"
153658,84,2024,"acceptance_rate","raw"
153658,24,2024,"act_mid50","computed"
153658,27770,2024,"application_volume","raw"
153658,57,2024,"pct_submitting_act","raw"
153658,19,2024,"pct_submitting_sat","raw"
153658,38,2024,"pct_top10_hs","external"
153658,1230,2024,"sat_mid50","computed"
153658,1,2024,"yield_men_vs_women","computed"
153658,22,2024,"yield_rate","raw"
153825,58,2020,"acceptance_rate","raw"
153825,2482,2020,"application_volume","raw"
153825,-4,2020,"yield_men_vs_women","computed"
153825,20,2020,"yield_rate","raw"
153825,72,2021,"acceptance_rate","raw"
153825,2086,2021,"application_volume","raw"
153825,-3,2021,"yield_men_vs_women","computed"
153825,20,2021,"yield_rate","raw"
153825,90,2022,"acceptance_rate","raw"
153825,1860,2022,"application_volume","raw"
153825,0,2022,"yield_men_vs_women","computed"
153825,17,2022,"yield_rate","raw"
153825,92,2023,"acceptance_rate","raw"
153825,1652,2023,"application_volume","raw"
153825,0,2023,"yield_men_vs_women","computed"
153825,17,2023,"yield_rate","raw"
153825,100,2024,"acceptance_rate","raw"
153825,1408,2024,"application_volume","raw"
153825,-1,2024,"yield_men_vs_women","computed"
153825,19,2024,"yield_rate","raw"
153834,64,2020,"acceptance_rate","raw"
153834,26,2020,"act_mid50","computed"
153834,3640,2020,"application_volume","raw"
153834,81,2020,"pct_submitting_act","raw"
153834,23,2020,"pct_submitting_sat","raw"
153834,30,2020,"pct_top10_hs","external"
153834,1155,2020,"sat_mid50","computed"
153834,-1,2020,"yield_men_vs_women","computed"
153834,19,2020,"yield_rate","raw"
153834,76,2021,"acceptance_rate","raw"
153834,25.5,2021,"act_mid50","computed"
153834,2495,2021,"application_volume","raw"
153834,37,2021,"pct_submitting_act","raw"
153834,8,2021,"pct_submitting_sat","raw"
153834,25,2021,"pct_top10_hs","external"
153834,1203,2021,"sat_mid50","computed"
153834,6,2021,"yield_men_vs_women","computed"
153834,23,2021,"yield_rate","raw"
153834,75,2022,"acceptance_rate","raw"
153834,26,2022,"act_mid50","computed"
153834,2188,2022,"application_volume","raw"
153834,31,2022,"pct_submitting_act","raw"
153834,8,2022,"pct_submitting_sat","raw"
153834,28,2022,"pct_top10_hs","external"
153834,1205,2022,"sat_mid50","computed"
153834,7,2022,"yield_men_vs_women","computed"
153834,24,2022,"yield_rate","raw"
153834,73,2023,"acceptance_rate","raw"
153834,26,2023,"act_mid50","computed"
153834,2447,2023,"application_volume","raw"
153834,28,2023,"pct_submitting_act","raw"
153834,11,2023,"pct_submitting_sat","raw"
153834,25,2023,"pct_top10_hs","external"
153834,1210,2023,"sat_mid50","computed"
153834,2,2023,"yield_men_vs_women","computed"
153834,20,2023,"yield_rate","raw"
153834,72,2024,"acceptance_rate","raw"
153834,25,2024,"act_mid50","computed"
153834,2632,2024,"application_volume","raw"
153834,17,2024,"pct_submitting_act","raw"
153834,9,2024,"pct_submitting_sat","raw"
153834,21,2024,"pct_top10_hs","external"
153834,1215,2024,"sat_mid50","computed"
153834,2,2024,"yield_men_vs_women","computed"
153834,20,2024,"yield_rate","raw"
153861,100,2020,"acceptance_rate","raw"
153861,50,2020,"application_volume","raw"
153861,-1,2020,"yield_men_vs_women","computed"
153861,78,2020,"yield_rate","raw"
153861,95,2021,"acceptance_rate","raw"
153861,58,2021,"application_volume","raw"
153861,-17,2021,"yield_men_vs_women","computed"
153861,69,2021,"yield_rate","raw"
153861,94,2022,"acceptance_rate","raw"
153861,70,2022,"application_volume","raw"
153861,10,2022,"yield_men_vs_women","computed"
153861,55,2022,"yield_rate","raw"
153861,97,2023,"acceptance_rate","raw"
153861,129,2023,"application_volume","raw"
153861,16,2023,"yield_men_vs_women","computed"
153861,50,2023,"yield_rate","raw"
153861,96,2024,"acceptance_rate","raw"
153861,93,2024,"application_volume","raw"
153861,24,2024,"yield_men_vs_women","computed"
153861,75,2024,"yield_rate","raw"
153977,92,2020,"acceptance_rate","raw"
153977,21.5,2020,"act_mid50","computed"
153977,120,2020,"application_volume","raw"
153977,22,2020,"pct_submitting_act","raw"
153977,0,2020,"pct_submitting_sat","raw"
153977,0,2020,"yield_men_vs_women","computed"
153977,33,2020,"yield_rate","raw"
153977,97,2021,"acceptance_rate","raw"
153977,20,2021,"act_mid50","computed"
153977,132,2021,"application_volume","raw"
153977,14,2021,"pct_submitting_act","raw"
153977,0,2021,"pct_submitting_sat","raw"
153977,-22,2021,"yield_men_vs_women","computed"
153977,40,2021,"yield_rate","raw"
153977,97,2022,"acceptance_rate","raw"
153977,152,2022,"application_volume","raw"
153977,3,2022,"pct_submitting_act","raw"
153977,0,2022,"pct_submitting_sat","raw"
153977,-18,2022,"yield_men_vs_women","computed"
153977,47,2022,"yield_rate","raw"
153977,99,2023,"acceptance_rate","raw"
153977,164,2023,"application_volume","raw"
153977,1,2023,"pct_submitting_act","raw"
153977,0,2023,"pct_submitting_sat","raw"
153977,-19,2023,"yield_men_vs_women","computed"
153977,49,2023,"yield_rate","raw"
153977,100,2024,"acceptance_rate","raw"
153977,18,2024,"act_mid50","computed"
153977,679,2024,"application_volume","raw"
153977,9,2024,"pct_submitting_act","raw"
153977,0,2024,"pct_submitting_sat","raw"
153977,-1,2024,"yield_men_vs_women","computed"
153977,26,2024,"yield_rate","raw"
154004,69,2020,"acceptance_rate","raw"
154004,3388,2020,"application_volume","raw"
154004,0,2020,"pct_submitting_act","raw"
154004,0,2020,"pct_submitting_sat","raw"
154004,12,2020,"pct_top10_hs","external"
154004,-6,2020,"yield_men_vs_women","computed"
154004,15,2020,"yield_rate","raw"
154004,74,2021,"acceptance_rate","raw"
154004,3271,2021,"application_volume","raw"
154004,12,2021,"pct_top10_hs","external"
154004,-6,2021,"yield_men_vs_women","computed"
154004,15,2021,"yield_rate","raw"
154004,71,2022,"acceptance_rate","raw"
154004,3222,2022,"application_volume","raw"
154004,-5,2022,"yield_men_vs_women","computed"
154004,15,2022,"yield_rate","raw"
154004,71,2023,"acceptance_rate","raw"
154004,16,2023,"act_mid50","computed"
154004,2756,2023,"application_volume","raw"
154004,1,2023,"pct_submitting_act","raw"
154004,0,2023,"pct_submitting_sat","raw"
154004,-3,2023,"yield_men_vs_women","computed"
154004,17,2023,"yield_rate","raw"
154004,71,2024,"acceptance_rate","raw"
154004,2742,2024,"application_volume","raw"
154004,1,2024,"pct_submitting_act","raw"
154004,0,2024,"pct_submitting_sat","raw"
154004,0,2024,"yield_men_vs_women","computed"
154004,16,2024,"yield_rate","raw"
154013,76,2020,"acceptance_rate","raw"
154013,1160,2020,"application_volume","raw"
154013,18,2020,"pct_top10_hs","external"
154013,-5,2020,"yield_men_vs_women","computed"
154013,25,2020,"yield_rate","raw"
154013,81,2021,"acceptance_rate","raw"
154013,1278,2021,"application_volume","raw"
154013,20,2021,"pct_top10_hs","external"
154013,-8,2021,"yield_men_vs_women","computed"
154013,21,2021,"yield_rate","raw"
154013,75,2022,"acceptance_rate","raw"
154013,21,2022,"act_mid50","computed"
154013,1569,2022,"application_volume","raw"
154013,33,2022,"pct_submitting_act","raw"
154013,21,2022,"pct_top10_hs","external"
154013,-8,2022,"yield_men_vs_women","computed"
154013,19,2022,"yield_rate","raw"
154013,79,2023,"acceptance_rate","raw"
154013,22,2023,"act_mid50","computed"
154013,1436,2023,"application_volume","raw"
154013,3,2023,"pct_submitting_act","raw"
154013,1,2023,"pct_submitting_sat","raw"
154013,20,2023,"pct_top10_hs","external"
154013,-4,2023,"yield_men_vs_women","computed"
154013,18,2023,"yield_rate","raw"
154013,83,2024,"acceptance_rate","raw"
154013,1041,2024,"application_volume","raw"
154013,2,2024,"pct_submitting_act","raw"
154013,1,2024,"pct_submitting_sat","raw"
154013,0,2024,"yield_men_vs_women","computed"
154013,28,2024,"yield_rate","raw"
154095,79,2020,"acceptance_rate","raw"
154095,23,2020,"act_mid50","computed"
154095,5085,2020,"application_volume","raw"
154095,95,2020,"pct_submitting_act","raw"
154095,3,2020,"pct_submitting_sat","raw"
154095,21,2020,"pct_top10_hs","external"
154095,1130,2020,"sat_mid50","computed"
154095,5,2020,"yield_men_vs_women","computed"
154095,37,2020,"yield_rate","raw"
154095,86,2021,"acceptance_rate","raw"
154095,23,2021,"act_mid50","computed"
154095,4772,2021,"application_volume","raw"
154095,66,2021,"pct_submitting_act","raw"
154095,3,2021,"pct_submitting_sat","raw"
154095,20,2021,"pct_top10_hs","external"
154095,1085,2021,"sat_mid50","computed"
154095,2,2021,"yield_men_vs_women","computed"
154095,38,2021,"yield_rate","raw"
154095,95,2022,"acceptance_rate","raw"
154095,22,2022,"act_mid50","computed"
154095,4594,2022,"application_volume","raw"
154095,45,2022,"pct_submitting_act","raw"
154095,1,2022,"pct_submitting_sat","raw"
154095,22,2022,"pct_top10_hs","external"
154095,1150,2022,"sat_mid50","computed"
154095,3,2022,"yield_men_vs_women","computed"
154095,33,2022,"yield_rate","raw"
154095,94,2023,"acceptance_rate","raw"
154095,22,2023,"act_mid50","computed"
154095,4913,2023,"application_volume","raw"
154095,46,2023,"pct_submitting_act","raw"
154095,1,2023,"pct_submitting_sat","raw"
154095,24,2023,"pct_top10_hs","external"
154095,1130,2023,"sat_mid50","computed"
154095,3,2023,"yield_men_vs_women","computed"
154095,33,2023,"yield_rate","raw"
154095,93,2024,"acceptance_rate","raw"
154095,22,2024,"act_mid50","computed"
154095,5360,2024,"application_volume","raw"
154095,43,2024,"pct_submitting_act","raw"
154095,2,2024,"pct_submitting_sat","raw"
154095,18,2024,"pct_top10_hs","external"
154095,1170,2024,"sat_mid50","computed"
154095,2,2024,"yield_men_vs_women","computed"
154095,31,2024,"yield_rate","raw"
154101,74,2020,"acceptance_rate","raw"
154101,23,2020,"act_mid50","computed"
154101,1136,2020,"application_volume","raw"
154101,91,2020,"pct_submitting_act","raw"
154101,11,2020,"pct_submitting_sat","raw"
154101,21,2020,"pct_top10_hs","external"
154101,1110,2020,"sat_mid50","computed"
154101,8,2020,"yield_men_vs_women","computed"
154101,33,2020,"yield_rate","raw"
154101,83,2021,"acceptance_rate","raw"
154101,23.5,2021,"act_mid50","computed"
154101,1172,2021,"application_volume","raw"
154101,82,2021,"pct_submitting_act","raw"
154101,8,2021,"pct_submitting_sat","raw"
154101,25,2021,"pct_top10_hs","external"
154101,1090,2021,"sat_mid50","computed"
154101,8,2021,"yield_men_vs_women","computed"
154101,28,2021,"yield_rate","raw"
154101,87,2022,"acceptance_rate","raw"
154101,1105,2022,"application_volume","raw"
154101,21,2022,"pct_top10_hs","external"
154101,5,2022,"yield_men_vs_women","computed"
154101,30,2022,"yield_rate","raw"
154101,87,2023,"acceptance_rate","raw"
154101,1155,2023,"application_volume","raw"
154101,25,2023,"pct_top10_hs","external"
154101,-4,2023,"yield_men_vs_women","computed"
154101,28,2023,"yield_rate","raw"
154101,80,2024,"acceptance_rate","raw"
154101,1497,2024,"application_volume","raw"
154101,-2,2024,"yield_men_vs_women","computed"
154101,27,2024,"yield_rate","raw"
154235,74,2020,"acceptance_rate","raw"
154235,22.5,2020,"act_mid50","computed"
154235,4607,2020,"application_volume","raw"
154235,64,2020,"pct_submitting_act","raw"
154235,45,2020,"pct_submitting_sat","raw"
154235,27,2020,"pct_top10_hs","external"
154235,1075,2020,"sat_mid50","computed"
154235,-3,2020,"yield_men_vs_women","computed"
154235,15,2020,"yield_rate","raw"
154235,72,2021,"acceptance_rate","raw"
154235,23.5,2021,"act_mid50","computed"
154235,4005,2021,"application_volume","raw"
154235,34,2021,"pct_submitting_act","raw"
154235,21,2021,"pct_submitting_sat","raw"
154235,1110,2021,"sat_mid50","computed"
154235,-6,2021,"yield_men_vs_women","computed"
154235,17,2021,"yield_rate","raw"
154235,74,2022,"acceptance_rate","raw"
154235,24,2022,"act_mid50","computed"
154235,3589,2022,"application_volume","raw"
154235,29,2022,"pct_submitting_act","raw"
154235,20,2022,"pct_submitting_sat","raw"
154235,1100,2022,"sat_mid50","computed"
154235,-2,2022,"yield_men_vs_women","computed"
154235,17,2022,"yield_rate","raw"
154235,73,2023,"acceptance_rate","raw"
154235,3456,2023,"application_volume","raw"
154235,-4,2023,"yield_men_vs_women","computed"
154235,17,2023,"yield_rate","raw"
154235,77,2024,"acceptance_rate","raw"
154235,23,2024,"act_mid50","computed"
154235,2964,2024,"application_volume","raw"
154235,10,2024,"pct_submitting_act","raw"
154235,13,2024,"pct_submitting_sat","raw"
154235,1050,2024,"sat_mid50","computed"
154235,-2,2024,"yield_men_vs_women","computed"
154235,17,2024,"yield_rate","raw"
154262,59,2020,"acceptance_rate","raw"
154262,27,2020,"application_volume","raw"
154262,63,2020,"yield_rate","raw"
154262,100,2021,"acceptance_rate","raw"
154262,24,2021,"application_volume","raw"
154262,88,2021,"yield_rate","raw"
154262,80,2022,"acceptance_rate","raw"
154262,16,2022,"act_mid50","computed"
154262,15,2022,"application_volume","raw"
154262,88,2022,"pct_submitting_act","raw"
154262,0,2022,"pct_submitting_sat","raw"
154262,67,2022,"yield_rate","raw"
154262,44,2023,"acceptance_rate","raw"
154262,18,2023,"act_mid50","computed"
154262,18,2023,"application_volume","raw"
154262,86,2023,"pct_submitting_act","raw"
154262,88,2023,"yield_rate","raw"
154262,80,2024,"acceptance_rate","raw"
154262,18,2024,"act_mid50","computed"
154262,15,2024,"application_volume","raw"
154262,100,2024,"pct_submitting_act","raw"
154262,0,2024,"pct_submitting_sat","raw"
154262,-9,2024,"yield_men_vs_women","computed"
154262,92,2024,"yield_rate","raw"
154350,87,2020,"acceptance_rate","raw"
154350,23,2020,"act_mid50","computed"
154350,1300,2020,"application_volume","raw"
154350,71,2020,"pct_submitting_act","raw"
154350,8,2020,"pct_submitting_sat","raw"
154350,18,2020,"pct_top10_hs","external"
154350,1135,2020,"sat_mid50","computed"
154350,-1,2020,"yield_men_vs_women","computed"
154350,26,2020,"yield_rate","raw"
154350,91,2021,"acceptance_rate","raw"
154350,23.5,2021,"act_mid50","computed"
154350,1330,2021,"application_volume","raw"
154350,35,2021,"pct_submitting_act","raw"
154350,2,2021,"pct_submitting_sat","raw"
154350,21,2021,"pct_top10_hs","external"
154350,1085,2021,"sat_mid50","computed"
154350,3,2021,"yield_men_vs_women","computed"
154350,24,2021,"yield_rate","raw"
154350,89,2022,"acceptance_rate","raw"
154350,31,2022,"act_mid50","computed"
154350,1569,2022,"application_volume","raw"
154350,2,2022,"pct_submitting_act","raw"
154350,1,2022,"pct_submitting_sat","raw"
154350,18,2022,"pct_top10_hs","external"
154350,1,2022,"yield_men_vs_women","computed"
154350,22,2022,"yield_rate","raw"
154350,89,2023,"acceptance_rate","raw"
154350,31,2023,"act_mid50","computed"
154350,1646,2023,"application_volume","raw"
154350,2,2023,"pct_submitting_act","raw"
154350,0,2023,"pct_submitting_sat","raw"
154350,21,2023,"pct_top10_hs","external"
154350,-2,2023,"yield_men_vs_women","computed"
154350,23,2023,"yield_rate","raw"
154350,86,2024,"acceptance_rate","raw"
154350,32,2024,"act_mid50","computed"
154350,2046,2024,"application_volume","raw"
154350,2,2024,"pct_submitting_act","raw"
154350,0,2024,"pct_submitting_sat","raw"
154350,18,2024,"pct_top10_hs","external"
154350,-7,2024,"yield_men_vs_women","computed"
154350,22,2024,"yield_rate","raw"
154493,65,2020,"acceptance_rate","raw"
154493,20.5,2020,"act_mid50","computed"
154493,1098,2020,"application_volume","raw"
154493,62,2020,"pct_submitting_act","raw"
154493,23,2020,"pct_submitting_sat","raw"
154493,953,2020,"sat_mid50","computed"
154493,-3,2020,"yield_men_vs_women","computed"
154493,26,2020,"yield_rate","raw"
154493,65,2021,"acceptance_rate","raw"
154493,20.5,2021,"act_mid50","computed"
154493,1240,2021,"application_volume","raw"
154493,32,2021,"pct_submitting_act","raw"
154493,9,2021,"pct_submitting_sat","raw"
154493,960,2021,"sat_mid50","computed"
154493,-6,2021,"yield_men_vs_women","computed"
154493,25,2021,"yield_rate","raw"
154493,54,2022,"acceptance_rate","raw"
154493,21,2022,"act_mid50","computed"
154493,1405,2022,"application_volume","raw"
154493,45,2022,"pct_submitting_act","raw"
154493,12,2022,"pct_submitting_sat","raw"
154493,970,2022,"sat_mid50","computed"
154493,0,2022,"yield_men_vs_women","computed"
154493,28,2022,"yield_rate","raw"
154493,93,2023,"acceptance_rate","raw"
154493,16,2023,"act_mid50","computed"
154493,695,2023,"application_volume","raw"
154493,25,2023,"pct_submitting_act","raw"
154493,4,2023,"pct_submitting_sat","raw"
154493,1050,2023,"sat_mid50","computed"
154493,0,2023,"yield_men_vs_women","computed"
154493,24,2023,"yield_rate","raw"
154493,96,2024,"acceptance_rate","raw"
154493,21,2024,"act_mid50","computed"
154493,452,2024,"application_volume","raw"
154493,13,2024,"pct_submitting_act","raw"
154493,2,2024,"pct_submitting_sat","raw"
154493,0,2024,"yield_men_vs_women","computed"
154493,34,2024,"yield_rate","raw"
154527,72,2020,"acceptance_rate","raw"
154527,22,2020,"act_mid50","computed"
154527,4795,2020,"application_volume","raw"
154527,84,2020,"pct_submitting_act","raw"
154527,16,2020,"pct_submitting_sat","raw"
154527,21,2020,"pct_top10_hs","external"
154527,1085,2020,"sat_mid50","computed"
154527,-4,2020,"yield_men_vs_women","computed"
154527,14,2020,"yield_rate","raw"
154527,83,2021,"acceptance_rate","raw"
154527,23,2021,"act_mid50","computed"
154527,4024,2021,"application_volume","raw"
154527,49,2021,"pct_submitting_act","raw"
154527,8,2021,"pct_submitting_sat","raw"
154527,20,2021,"pct_top10_hs","external"
154527,1085.5,2021,"sat_mid50","computed"
154527,-5,2021,"yield_men_vs_women","computed"
154527,12,2021,"yield_rate","raw"
154527,97,2022,"acceptance_rate","raw"
154527,22,2022,"act_mid50","computed"
154527,2779,2022,"application_volume","raw"
154527,39,2022,"pct_submitting_act","raw"
154527,5,2022,"pct_submitting_sat","raw"
154527,25,2022,"pct_top10_hs","external"
154527,1060,2022,"sat_mid50","computed"
154527,-4,2022,"yield_men_vs_women","computed"
154527,13,2022,"yield_rate","raw"
154527,71,2023,"acceptance_rate","raw"
154527,23,2023,"act_mid50","computed"
154527,3577,2023,"application_volume","raw"
154527,24,2023,"pct_submitting_act","raw"
154527,4,2023,"pct_submitting_sat","raw"
154527,26,2023,"pct_top10_hs","external"
154527,1045,2023,"sat_mid50","computed"
154527,-1,2023,"yield_men_vs_women","computed"
154527,17,2023,"yield_rate","raw"
154527,76,2024,"acceptance_rate","raw"
154527,23,2024,"act_mid50","computed"
154527,3203,2024,"application_volume","raw"
154527,24,2024,"pct_submitting_act","raw"
154527,3,2024,"pct_submitting_sat","raw"
154527,25,2024,"pct_top10_hs","external"
154527,1030,2024,"sat_mid50","computed"
154527,-5,2024,"yield_men_vs_women","computed"
154527,17,2024,"yield_rate","raw"
154590,55,2020,"acceptance_rate","raw"
154590,1599,2020,"application_volume","raw"
154590,-5,2020,"yield_men_vs_women","computed"
154590,39,2020,"yield_rate","raw"
154590,58,2021,"acceptance_rate","raw"
154590,18.5,2021,"act_mid50","computed"
154590,1387,2021,"application_volume","raw"
154590,40,2021,"pct_submitting_act","raw"
154590,18,2021,"pct_submitting_sat","raw"
154590,930,2021,"sat_mid50","computed"
154590,-1,2021,"yield_men_vs_women","computed"
154590,42,2021,"yield_rate","raw"
154590,58,2022,"acceptance_rate","raw"
154590,18,2022,"act_mid50","computed"
154590,1264,2022,"application_volume","raw"
154590,44,2022,"pct_submitting_act","raw"
154590,18,2022,"pct_submitting_sat","raw"
154590,950,2022,"sat_mid50","computed"
154590,5,2022,"yield_men_vs_women","computed"
154590,43,2022,"yield_rate","raw"
154590,57,2023,"acceptance_rate","raw"
154590,19,2023,"act_mid50","computed"
154590,1112,2023,"application_volume","raw"
154590,31,2023,"pct_submitting_act","raw"
154590,16,2023,"pct_submitting_sat","raw"
154590,950,2023,"sat_mid50","computed"
154590,0,2023,"yield_men_vs_women","computed"
154590,47,2023,"yield_rate","raw"
154590,52,2024,"acceptance_rate","raw"
154590,18,2024,"act_mid50","computed"
154590,1305,2024,"application_volume","raw"
154590,32,2024,"pct_submitting_act","raw"
154590,21,2024,"pct_submitting_sat","raw"
154590,990,2024,"sat_mid50","computed"
154590,3,2024,"yield_men_vs_women","computed"
154590,42,2024,"yield_rate","raw"
154688,93,2020,"acceptance_rate","raw"
154688,21.5,2020,"act_mid50","computed"
